1,0.03736357586767708,0.024086257014410865,0.017966811472715342,-0.10809114231238846,-0.0021299493367366576,0.004271293407447259,0.015552476002629873,-0.10449831999377145,0.12615952566767952,0.04434198241288626,-0.19464227979712595,0.06273322311172988,-0.0455125325443787,0.009935219859467465
1,0.363950384546178,0.33578017380102,0.13261020704580317,0.07035038358222974,-0.28661310822987957,-0.24215889014404396,-0.3513943507355357,0.15506407271877923,0.06921684583399967,-0.06158046844181458,0.27827745866441256,-0.34619339906021585,-0.1517093833602296,-0.2834165133136095
1,0.36751111988304097,0.05043342642642642,0.09784358333333337,-0.11276758412698405,-0.29608145751633996,-0.3079978787878787,-0.18701786805555556,0.22183434810893124,-0.22177476105691493,0.16658968710278324,-0.1712576120221659,-0.49951896192520406,-0.4225032203693744,-0.1395977722098949
1,0.0340475107443164,-0.02295247897009438,-0.003077284352399753,0.493818954353339,0.326451146014619,0.03712529800968264,-0.14816654530325443,0.2667108119831136,0.09672658261812107,-0.024762506355467926,0.03839228310322157,0.013698020207294007,-0.2507303689558305,-0.3880629274737017
1,0.2896661199003425,-0.14866914249160407,-0.18101474638395793,-0.22025610126796283,0.01147310442046642,0.11373411511565362,0.11438748465236688,0.27390320990345685,-0.32130074764113226,-0.3746575853057199,-0.36276365765004226,-0.04158007135398539,0.14518301434462974,0.2723388529955621
1,-0.06860712998719681,0.10713623819677667,-0.048118867466579035,0.08053148823142668,-0.03074689080326413,-0.048006562429024006,0.04560102525065744,-0.3715297795252431,0.1687893211969366,0.029583875520490924,0.1899802834976989,0.18910579164249525,0.009464046201661603,0.0969016411900066
1,0.13201315540330114,0.08464354789700941,0.02327199211045365,-0.002244300929839392,0.0059482982944657125,-0.0070608190783575265,-0.055654388498520696,-0.09658759093740267,-0.08677614313129697,0.0649357825443787,-0.07472674437869824,-0.04961696519317785,0.05821632508517124,-0.10646015014792899
1,0.05190626895394305,0.09396385390123851,-0.030175845605961007,-0.11526853307034848,0.13200178653749473,-0.004837719861335258,0.20642848327580543,0.11637202693864841,0.27813885159123625,0.033793690006574645,-0.09130134454775997,0.2468798428471981,-0.013922911780527158,0.2880294546967456
1,-0.3224828421052632,-0.35592829729729747,0.019381027777777844,0.12754880000000005,-0.2617420000000002,0.12740457575757574,0.35652818750000004,0.032714209159486494,-0.04532740128293976,-0.1460673618781504,-0.2874039202216587,-0.14117104534555433,-0.4423975090550476,0.11673469697156476
1,-0.1212621440015225,-0.023519367165982536,-0.024690888341003712,-0.012293705964121347,-0.004959984955717985,-0.03193163983025522,0.11165759385272847,0.15693607924149627,-0.40259559468344086,-0.4228956465044927,0.18036332948248338,0.366890761070503,0.08705677514792898,-0.10233195268326761
1,-0.04676824568324165,0.11794200332284946,-0.09879089195704577,0.08765874914999532,-0.03926722889352979,-0.009938224254378106,0.04165287121959238,-0.1476649241323229,0.15035129928745314,-0.09662487442472054,0.2089311243542782,-0.05408910619948176,0.08531575106090489,0.08049105212442471
