0,0.05,0.05,0.025,0.05,0.075,0.025,0.075,0.1,0.05,0.075,0.075,0.075,0.0,0.15,0.075,0.05,0.0,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.0,0.10256410256410256,0.02564102564102564,0.1282051282051282,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.0,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.08108108108108109
0,0.025,0.05,0.025,0.025,0.0,0.0,0.025,0.1,0.05,0.05,0.0,0.175,0.05,0.05,0.2,0.175,0.0,0.0,0.07692307692307693,0.02564102564102564,0.0,0.0,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.23076923076923078,0.02631578947368421,0.0,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.0,0.02631578947368421,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.24324324324324326
0,0.125,0.125,0.025,0.1,0.15,0.0,0.05,0.025,0.05,0.05,0.025,0.025,0.075,0.025,0.05,0.1,0.20512820512820512,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.02564102564102564,0.0,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.0,0.07894736842105263,0.15789473684210525,0.05263157894736842,0.0,0.05263157894736842,0.16216216216216217,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.16216216216216217,0.0,0.0,0.10810810810810811
0,0.05,0.1,0.05,0.0,0.075,0.05,0.025,0.15,0.05,0.05,0.05,0.025,0.05,0.075,0.05,0.15,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.02564102564102564,0.1282051282051282,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.05263157894736842,0.13157894736842105,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.18421052631578946,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.0,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.10810810810810811
0,0.1,0.075,0.0,0.15,0.05,0.05,0.1,0.025,0.1,0.0,0.025,0.05,0.075,0.1,0.025,0.075,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.1794871794871795,0.1794871794871795,0.02564102564102564,0.02564102564102564,0.0,0.05128205128205128,0.02564102564102564,0.0,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.10526315789473684,0.13157894736842105,0.02631578947368421,0.07894736842105263,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.07894736842105263,0.07894736842105263,0.10810810810810811,0.10810810810810811,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.0,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.05405405405405406
0,0.15,0.075,0.025,0.075,0.075,0.15,0.05,0.075,0.075,0.025,0.025,0.0,0.025,0.1,0.05,0.025,0.10256410256410256,0.15384615384615385,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.15789473684210525,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.0,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.10810810810810811,0.1891891891891892,0.10810810810810811,0.05405405405405406,0.0,0.02702702702702703,0.08108108108108109,0.0,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.0,0.02702702702702703
0,0.125,0.075,0.075,0.075,0.15,0.05,0.075,0.0,0.05,0.075,0.05,0.05,0.025,0.075,0.025,0.025,0.05128205128205128,0.15384615384615385,0.07692307692307693,0.05128205128205128,0.15384615384615385,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.0,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.0,0.0,0.13513513513513514,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703
0,0.125,0.1,0.025,0.075,0.075,0.075,0.1,0.025,0.05,0.05,0.025,0.075,0.1,0.05,0.025,0.025,0.10256410256410256,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.1282051282051282,0.02564102564102564,0.0,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.07894736842105263,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.13157894736842105,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.15789473684210525,0.02631578947368421,0.02631578947368421,0.0,0.10810810810810811,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.10810810810810811,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.0,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.02702702702702703
0,0.1,0.1,0.05,0.025,0.1,0.15,0.05,0.15,0.05,0.05,0.0,0.0,0.025,0.125,0.0,0.025,0.10256410256410256,0.1282051282051282,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.1794871794871795,0.05128205128205128,0.05128205128205128,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.0,0.05128205128205128,0.13157894736842105,0.10526315789473684,0.0,0.05263157894736842,0.07894736842105263,0.21052631578947367,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.0,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.13513513513513514,0.10810810810810811,0.05405405405405406,0.0,0.10810810810810811,0.1891891891891892,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.0,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.02702702702702703
0,0.125,0.0,0.1,0.05,0.0,0.0,0.0,0.1,0.1,0.025,0.025,0.075,0.075,0.05,0.1,0.175,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564,0.0,0.07692307692307693,0.0,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.15384615384615385,0.0,0.10256410256410256,0.15384615384615385,0.07894736842105263,0.0,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.0,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.07894736842105263,0.15789473684210525,0.0,0.13157894736842105,0.13157894736842105,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.08108108108108109,0.13513513513513514,0.1891891891891892,0.02702702702702703,0.08108108108108109,0.13513513513513514
0,0.075,0.1,0.1,0.0,0.15,0.125,0.05,0.025,0.025,0.025,0.025,0.125,0.025,0.1,0.0,0.05,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.10256410256410256,0.07692307692307693,0.02564102564102564,0.0,0.10256410256410256,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.13157894736842105,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.10810810810810811,0.08108108108108109,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.0,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0
